name,bookings,rating,reviews,price,cuisine,location
Juarez Mexican Restaurant - Houston,NA,5 stars out of 5,Exceptional,2,Mexican,Spring Branch
Craft Republic - Houston,NA,3.9 stars out of 5,Excellent,2,American,Westchase
Niu Yi Zui Lanzhou Lamen,NA,4.3 stars out of 5,Awesome,2,Chinese,Westchase
Komchop Restaurant,NA,NA,NA,2,African,"Houston, TX"
Emporio Brazilian Grill,NA,4 stars out of 5,Excellent,2,Brazilian Steakhouse,"Houston, TX"
Teppay Japanese Restaurant,NA,NA,NA,2,Japanese,Galleria / Uptown
Biryani Pot,NA,NA,NA,2,Indian,Galleria / Uptown
Chiles,NA,NA,NA,2,American,"Houston, TX"
Dumpling King Chinese Cuisine,NA,NA,NA,2,Chinese,Galleria / Uptown
Beaucoup Bar & Grill,NA,NA,NA,4,Gastro Pub,Galleria / Uptown
Papuceria Ramirez,NA,NA,NA,2,American,"Houston, TX"
Mel's Place,NA,NA,NA,2,American,"Houston, TX"
Delicias El Tikal,NA,NA,NA,2,American,Galleria / Uptown
Avalon Diner (Memorial Villages),NA,NA,NA,4,Café,Spring Branch
Jerry Bob S,NA,NA,NA,2,American,Galleria / Uptown
Chinese Seafood Plus,NA,NA,NA,2,Chinese,"Bellaire, TX"
Combo Restaurant,NA,NA,NA,2,American,Galleria / Uptown
Green Vegetarian Cuisine,NA,NA,NA,2,Vegetarian,"Houston, TX"
La Leonora Restaurante,NA,NA,NA,2,American,Galleria / Uptown
Reginellis Pizzeria,NA,NA,NA,2,Italian,"Bellaire, TX"
Los Abuelos Tortillas,NA,NA,NA,2,Mexican,"Houston, TX"
Beijing Meifang,NA,NA,NA,2,Chinese,"Houston, TX"
No Name Grill,NA,NA,NA,2,American,Far Westheimer
Carmelitas Mex Rest Food,NA,NA,NA,2,Mexican,"Bellaire, TX"
Antonios Flying Pizza & Italian Restaurant,NA,NA,NA,2,Italian,Far Westheimer
Garson Restaurant,NA,NA,NA,3,Mediterranean,Far Westheimer
Vietnam Coast Restaurant,NA,NA,NA,2,Vietnamese,Far Westheimer
Blackwood Country Steak Restaurant,NA,NA,NA,2,Steakhouse,"Houston, TX"
Don Luis Mexican Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
Mireles Mexican Deli,NA,NA,NA,2,Mexican,Galleria / Uptown
Sheger Ethopian Restaurant,NA,NA,NA,2,American,"Houston, TX"
Pappasito's Cantina,NA,NA,NA,2,Mexican,"Houston, TX"
La Plaza Mexican Restaurant,NA,NA,NA,2,Mexican,Spring Branch
Refacciones Guatemala,NA,NA,NA,2,American,Galleria / Uptown
Chacho's Mexican Restaraunt,NA,NA,NA,2,Mexican,"Houston, TX"
Bellaire Coffee Shop,NA,NA,NA,2,American,"Bellaire, TX"
Marines Empanadas Delicias Colombianis,NA,NA,NA,2,Latin American,Far Westheimer
R & M Soul Food Restaurant,NA,NA,NA,2,Southern,"Houston, TX"
Tortas Perronas,NA,NA,NA,2,Mexican,Spring Branch
Genesis Steakhouse & Wine Bar,NA,4.3 stars out of 5,Awesome,3,Steakhouse,"Houston, TX"
Taco La Esquina,NA,NA,NA,2,Mexican,Far Westheimer
La Fortuna,NA,NA,NA,2,American,Spring Branch
The Mason Jar,NA,NA,NA,2,American,Spring Branch
The Ranchito Taqueria And Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
Churrasca Brazilian Steakhouse - Houston,NA,4.7 stars out of 5,Exceptional,3,Brazilian Steakhouse,"Houston, TX"
Guatamala Restaurant,NA,NA,NA,2,American,"Houston, TX"
Bohemeo's,NA,NA,NA,2,American,"Houston, TX"
Las Fuentes Taqueria,NA,NA,NA,2,Mexican,"Houston, TX"
Play Action Sports Bar And Grill,NA,NA,NA,2,Grill,"Houston, TX"
Baytown Seafood Restaurant,NA,NA,NA,2,Seafood,"Houston, TX"
Chilos Seafood Restaurant,NA,NA,NA,2,Seafood,"Houston, TX"
Hunan Take Out Chinese Restaurant,NA,NA,NA,2,Chinese,"Houston, TX"
Chocolate Wasted,NA,NA,NA,2,American,"Houston, TX"
Smokey's Texas Pit Bbq,NA,NA,NA,2,Barbecue,"Houston, TX"
Brunchys,NA,NA,NA,2,American,"Houston, TX"
China Border Restaurant,NA,NA,NA,2,Chinese,"Houston, TX"
Island Grill Llc Llc,NA,NA,NA,2,American,"Houston, TX"
Molina's Mexican Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
Pappy's Café,NA,NA,NA,2,American,"Houston, TX"
Spring Branch Pub Grill,NA,NA,NA,2,Grill,"Houston, TX"
Mama Rosa's Pupuseria,NA,NA,NA,2,Latin American,"Houston, TX"
Ritas,NA,NA,NA,2,American,"Houston, TX"
Taqueria 3 Estadios,NA,NA,NA,2,Mexican,"Houston, TX"
Banana Bay Bar Grill,NA,NA,NA,2,Grill,"Houston, TX"
Barbar Mediterranean Grill Llc,NA,NA,NA,2,Grill,"Houston, TX"
Cafe Magas,NA,NA,NA,2,American,"Houston, TX"
Mamas Oven,NA,NA,NA,2,American,"Houston, TX"
Tapester's Grill (and Stickee's In The Morning),NA,NA,NA,2,American,"Houston, TX"
Tacos La Bala,NA,NA,NA,2,Mexican,"Houston, TX"
Chettinad Indian Cuisine,NA,NA,NA,2,Indian,"Houston, TX"
Sabores Catrachos,NA,NA,NA,2,American,"Houston, TX"
Rice Kitchen,NA,NA,NA,2,American,"Houston, TX"
Villa Roma Pizza,NA,NA,NA,2,Italian,"Houston, TX"
Tacos El Jaibo,NA,NA,NA,2,Mexican,"Houston, TX"
Ka Sushi,NA,NA,NA,2,Sushi,"Houston, TX"
Hollister Grill,NA,NA,NA,2,Café,"Houston, TX"
El Pacifico Seafood Restaurant,NA,NA,NA,4,Café,"Houston, TX"
Sassafras,NA,NA,NA,2,American,"Houston, TX"
El Vaso Loko,NA,NA,NA,2,American,"Houston, TX"
Los Potrillos,NA,NA,NA,2,Mexican,"Houston, TX"
Garay Mexican Grill,NA,NA,NA,2,Mexican,"Houston, TX"
Don Carlos Restaurant 3,NA,NA,NA,2,Southwest,"Houston, TX"
Kanomwan,NA,NA,NA,2,Café,"Houston, TX"
El Regio,NA,NA,NA,2,Mexican,"Houston, TX"
Taquerias Arandas,NA,NA,NA,2,Mexican,"Houston, TX"
El Jalapeno,NA,NA,NA,2,Mexican,"Houston, TX"
Sol Billares Y Deportes,NA,NA,NA,2,American,"Houston, TX"
China House,NA,NA,NA,2,Chinese,"Houston, TX"
Calypso Sweet Hands,NA,NA,NA,2,American,"Houston, TX"
Thu Thu Restaurant,NA,NA,NA,2,Chinese,"Houston, TX"
Pizza Fino,NA,NA,NA,2,Italian,"Houston, TX"
Sagar Indian Cuisine,NA,NA,NA,2,Indian,"Houston, TX"
Maya International Bar & Grill,NA,NA,NA,2,Grill,"Houston, TX"
Mediterranean & Arabic Kitchen,NA,NA,NA,2,Mediterranean,"Houston, TX"
Josephs House Drive In Restaurant,NA,NA,NA,2,American,"Houston, TX"
Puerto La Onion Restaurant,NA,NA,NA,2,Caribbean,"Houston, TX"
Halal Wok,NA,NA,NA,2,Chinese,"Houston, TX"
Bismillah Cafe,NA,NA,NA,2,American,"Houston, TX"
Bismillah Restaurant,NA,NA,NA,2,Indian,"Houston, TX"
Hacienda La Esperanza Restaurant,NA,NA,NA,2,American,"Houston, TX"
Ostioneria Mazatlan,NA,NA,NA,2,Mexican,"Houston, TX"
Little Miyako,NA,NA,NA,2,Japanese,"Houston, TX"
Lazeeza Restaurant,NA,NA,NA,2,American,"Houston, TX"
El Cerro Del Merendon Rstrnt,NA,NA,NA,2,American,"Houston, TX"
Hookah Cafe',NA,NA,NA,2,American,"Houston, TX"
Gadora Cafe,NA,NA,NA,2,American,"Houston, TX"
Ihop,NA,NA,NA,2,American,"Houston, TX"
Jus Wingz Bar & Grill,NA,NA,NA,2,Grill,"Houston, TX"
Little Casita Mexican Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
Las Llardas,NA,NA,NA,2,Mexican,"Houston, TX"
Denny's,NA,NA,NA,2,American,"Houston, TX"
Cafe Piquet,NA,NA,NA,2,Caribbean,"Bellaire, TX"
Mariachi Loco Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
Los Tios - Beechnut,NA,NA,NA,2,Mexican,"Houston, TX"
Haveli Kabob & Grill,NA,NA,NA,2,American,"Houston, TX"
Russo's Pizzeria - Meyerland,NA,NA,NA,2,Pizzeria,"Houston, TX"
Shahnai Restaurant,NA,NA,NA,2,Indian,"Houston, TX"
Bijon Persian Grill,NA,NA,NA,2,Middle Eastern,"Houston, TX"
Taqueria Los Mexicanos,NA,NA,NA,2,Mexican,"Houston, TX"
Express Rolls,NA,NA,NA,2,Vegetarian,"Houston, TX"
Himalaya Restaurant,NA,NA,NA,4,Café,"Houston, TX"
Unite The Power,NA,NA,NA,2,American,"Houston, TX"
Las Locas Fajitas,NA,NA,NA,2,Mexican,"Houston, TX"
Fodis Mediterranean Delight,NA,NA,NA,2,Fusion / Eclectic,"Houston, TX"
Stetson's - Crowne Plaza Houston,NA,NA,NA,4,American,"Houston, TX"
Outback Steakhouse - Houston,NA,NA,NA,3,Steakhouse,"Houston, TX"
Saravanaa Bhavan,NA,NA,NA,2,Indian,"Houston, TX"
La Tang Cuisine Manufacturer Warehouse,NA,NA,NA,2,Mexican,"Houston, TX"
Baba's Mediterranean Cuisine,NA,NA,NA,2,Mediterranean,"Houston, TX"
Don Jose Mexican Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
The Egg & I Breakfast & Lunch,NA,NA,NA,2,American,"Houston, TX"
La Seafood & Wings,NA,NA,NA,2,Seafood,"Houston, TX"
Gugliani's - Meyerland,NA,NA,NA,2,Italian,"Houston, TX"
Taquerias Mexico,NA,NA,NA,2,Mexican,"Houston, TX"
Mambo Seafood,NA,NA,NA,2,Seafood,"Houston, TX"
Sho Can Cook,NA,NA,NA,2,American,"Houston, TX"
Yo Mamas Soul Food,NA,NA,NA,2,Southern,"Houston, TX"
Colorado Bar & Grill,NA,NA,NA,2,Grill,"Houston, TX"
Ostioneria Jaiba Brava,NA,3.6 stars out of 5,Very Good,2,Seafood,"Houston, TX"
Iglesia Cristiana Amor Y Restaurcion,NA,NA,NA,2,Mexican,"Houston, TX"
Restaurante Acapulco,NA,NA,NA,2,Mexican,"Houston, TX"
Bellaire China Star,NA,NA,NA,2,Chinese,"Houston, TX"
Handy Stop 100,NA,NA,NA,2,American,"Houston, TX"
Neeta's Indian Cuisine,NA,NA,NA,2,Indian,"Houston, TX"
Kozy Kitchen,NA,NA,NA,2,American,"Houston, TX"
Carrito Cubano,NA,NA,NA,2,American,"Houston, TX"
Carnicerias Teloloapan Inc,NA,NA,NA,2,American,"Houston, TX"
Brisket Master Barbecue And More,NA,NA,NA,2,Barbecue,"Houston, TX"
Come Home Cafe,NA,NA,NA,2,American,"Houston, TX"
Watson Homestyle Restaurant,NA,NA,NA,2,American,"Houston, TX"
Mc Barbeque,NA,NA,NA,2,Barbecue,"Houston, TX"
Ella Mae's Soul Food To Go! & Catering,NA,NA,NA,2,Southern,"Houston, TX"
Chacho's Mexican Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
Links & More,NA,NA,NA,2,American,"Houston, TX"
Denny's,NA,NA,NA,2,American,"Houston, TX"
Le No 2 Seafood Market & Restaurant,NA,NA,NA,2,Seafood,"Houston, TX"
Denny's,NA,NA,NA,2,American,"Houston, TX"
Escalante's Mexican Grille - Meyerland,NA,NA,NA,2,Mexican,"Houston, TX"
Sushi Avenue,NA,NA,NA,2,Sushi,"Houston, TX"
Arandas Franchise,NA,NA,NA,2,American,"Houston, TX"
Dumplings And More,NA,NA,NA,2,Chinese,"Houston, TX"
Timmy Chan Restaurants,NA,NA,NA,2,Chinese,"Houston, TX"
La Raza Discoteque,NA,NA,NA,2,Southwest,"Houston, TX"
Jason's Seafood,NA,NA,NA,2,Seafood,"Houston, TX"
The Hideaway,NA,NA,NA,2,American,"Houston, TX"
Mambo Seafood,NA,NA,NA,2,Seafood,"Houston, TX"
Scott Chinese Food,NA,NA,NA,2,Chinese,"Houston, TX"
LA Crawfish,NA,NA,NA,4,Seafood,"Houston, TX"
R J's Cafe,NA,NA,NA,2,American,"Houston, TX"
Casa De Leon,NA,NA,NA,2,Mexican,"Houston, TX"
Tacos Tex-apache,NA,NA,NA,2,Mexican,"Houston, TX"
Lupe Tortilla 8,NA,NA,NA,2,Mexican,"Houston, TX"
Pho I-10,NA,NA,NA,2,Vietnamese,"Houston, TX"
Tradicao Brazilian Steakhouse,NA,NA,NA,2,Steakhouse,"Houston, TX"
Lucy Ethiopian Restaurant & Lounge,NA,4.5 stars out of 5,Awesome,2,Ethiopian,"Houston, TX"
A Moveable Feast,NA,NA,NA,2,American,"Houston, TX"
El Cuscatleco Cafeteria,NA,NA,NA,2,American,"Houston, TX"
Cafe Red Onion - NW,NA,NA,NA,2,Latin American,"Houston, TX"
La Pupusa Loca,NA,NA,NA,2,Mexican,"Houston, TX"
Napoli Italian Bellaire,NA,3.9 stars out of 5,Excellent,3,Italian,"Houston, TX"
Tierras Colombianas,NA,NA,NA,2,American,"Houston, TX"
Taqueria El Alteno,NA,NA,NA,2,Mexican,"Houston, TX"
Eli's Cakes,NA,NA,NA,2,American,"Houston, TX"
Bhojan Vegetarian Cuisine,NA,NA,NA,2,Indian,"Houston, TX"
La Cocina Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
Vargos On The Lake,NA,NA,NA,2,American,"Houston, TX"
China Doll Restaurant,NA,NA,NA,2,Chinese,"Houston, TX"
Russo's Pizzeria - Bunker Hill,NA,NA,NA,2,Pizzeria,"Houston, TX"
Longhorn Steakhouse - Houston,NA,NA,NA,2,Steakhouse,"Houston, TX"
Gorditas Aguascalientes,NA,NA,NA,2,Mexican,"Houston, TX"
Stephanie's Grill,NA,NA,NA,2,American,"Houston, TX"
Boudreaux's Cajun Kitchen,NA,NA,NA,2,Cajun,"Houston, TX"
Nazif's Turkish Grill & Deli,NA,NA,NA,4,Café,"Houston, TX"
3 Sabores Mexican Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
King Restaurant,NA,NA,NA,2,American,"Houston, TX"
Alma Latina Mexican Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
Fiesta Loma Linda - Houston,NA,NA,NA,2,Mexican,"Houston, TX"
Taqueria El Charro,NA,NA,NA,2,Mexican,"Houston, TX"
Go Hyang Korean Restaurant,NA,NA,NA,2,Korean,"Houston, TX"
Log Cabin Restaurants,NA,NA,NA,2,American,"Houston, TX"
Tooty's Southern Comfort Diner,NA,NA,NA,2,American,"Houston, TX"
Bhw's Sports Bar & Grill,NA,NA,NA,2,Grill,"Houston, TX"
Navy Seafood 3,NA,NA,NA,2,Seafood,"Houston, TX"
Fajita Flats,NA,NA,NA,2,Southwest,"Houston, TX"
El Penjamo,NA,NA,NA,2,Mexican,"Houston, TX"
Sw Sushi House,NA,NA,NA,2,Sushi,"Houston, TX"
Sammy's Lebanese Restaurant,NA,NA,NA,2,American,"Houston, TX"
Nara Cafe',NA,NA,NA,2,American,"Houston, TX"
Pappas Bar B Q,NA,NA,NA,2,American,"Houston, TX"
Mambo Seafood 02,NA,NA,NA,2,Seafood,"Houston, TX"
Porras Prontito Inc,NA,NA,NA,2,Mexican,"Houston, TX"
Soul Food Plus Catfish & More,NA,NA,NA,2,Seafood,"Houston, TX"
Ostioneria La Reyna,NA,NA,NA,2,Mexican,"Houston, TX"
Bongos Sports Bar & Cafe,NA,NA,NA,2,American,"Houston, TX"
Azteca Reception Hall,NA,NA,NA,2,Mexican,"Houston, TX"
Urrb's Taste Cookhouse,NA,NA,NA,2,American,"Houston, TX"
Chick N Chung,NA,NA,NA,2,Chinese,"Houston, TX"
Frickles,NA,NA,NA,2,American,"Houston, TX"
El Muelle Seafood,NA,NA,NA,2,Seafood,"Houston, TX"
Best Soul Food In Town,NA,NA,NA,2,Southern,"Houston, TX"
Pappas Bar-b-q,NA,NA,NA,2,Barbecue,"Houston, TX"
J & J Fish & Chicken,NA,NA,NA,2,Seafood,"Houston, TX"
Steakhouse Houston,NA,NA,NA,2,Steakhouse,"Houston, TX"
Ana's,NA,NA,NA,2,Grill,"Houston, TX"
The Egg & I Breakfast & Lunch,NA,NA,NA,2,American,"Houston, TX"
Johnny's New York Style Pizza,NA,NA,NA,2,Italian,"Houston, TX"
Tippy's Soul Food,NA,NA,NA,2,Southern,"Houston, TX"
Tostada Regia,NA,NA,NA,2,Mexican,"Houston, TX"
Molinas Catering & Mexican Restaurants,NA,NA,NA,2,Mexican,"Houston, TX"
Ranosh,NA,NA,NA,2,Greek,"Houston, TX"
Mandarin Cafe,NA,NA,NA,2,Chinese,"Houston, TX"
On The Run Taco Express,NA,NA,NA,2,Mexican,"Houston, TX"
Maxim Seafood,NA,NA,NA,2,Seafood,"Houston, TX"
Sam's Southern Eatery,NA,NA,NA,2,Southern,"Houston, TX"
Taco Atoda Maquina,NA,NA,NA,2,Mexican,"Houston, TX"
Papa K's Restaurant,NA,NA,NA,2,American,"Houston, TX"
Korea Garden Restaurant,NA,NA,NA,2,Kosher,"Houston, TX"
Blakes Bar B Q,NA,NA,NA,2,Barbecue,"Houston, TX"
Maria's Restaurant,NA,NA,NA,2,American,"Houston, TX"
Maize Tamale Factory,NA,NA,NA,2,Mexican,"Houston, TX"
Castelon Belisadio,NA,NA,NA,2,American,"Houston, TX"
Bah Texas Lp,NA,NA,NA,2,Southwest,"Houston, TX"
Cacique Usa Food,NA,NA,NA,2,Mexican,"Houston, TX"
Mattie's Catfish Kichen & More,NA,NA,NA,2,Seafood,"Houston, TX"
Bangkok Thai Cuisine,NA,NA,NA,2,Thai,"Houston, TX"
Ostioneria 7 Mares,NA,NA,NA,2,Mexican,"Houston, TX"
Gorditas La 'merced',NA,NA,NA,2,Steakhouse,"Houston, TX"
Brianna's Restaurant,NA,NA,NA,2,American,"Houston, TX"
Tacos Y Elotes El Viejon,NA,NA,NA,2,Mexican,"Houston, TX"
Liberty Kitchen & Oyster Bar,NA,NA,NA,2,Grill,"Houston, TX"
Taquera Los Charros,NA,NA,NA,2,Mexican,"Houston, TX"
Island Grill,NA,NA,NA,2,American,"Houston, TX"
Lady Dee's House Of Soul,NA,NA,NA,2,Southern,"Houston, TX"
Refresqueria El Rincon,NA,NA,NA,2,Mexican,"Houston, TX"
Chuy's,NA,NA,NA,2,Mexican,"Houston, TX"
Atm Foods Incorporated,NA,NA,NA,2,Mexican,"Houston, TX"
Foster's,NA,NA,NA,2,American,"Houston, TX"
Twin Peaks,NA,NA,NA,2,Grill,"Houston, TX"
Brasserie Restaurant,NA,NA,NA,2,Unspecified,"Houston, TX"
Tuts Grill,NA,NA,NA,2,American,"Houston, TX"
Polonia Restaurant,NA,NA,NA,2,European,"Houston, TX"
Twin Peaks - 290/Houston,NA,NA,NA,2,American,"Houston, TX"
Tacos Las Jicaras,NA,NA,NA,2,Mexican,"Houston, TX"
Lindo Michoacan Restaurant Mexico,NA,NA,NA,2,Mexican,"Houston, TX"
Tex Mex Cutlery,NA,NA,NA,2,Mexican,"Houston, TX"
El Cubanito,NA,NA,NA,2,Caribbean,"Houston, TX"
Tacos Lucas,NA,NA,NA,2,Mexican,"Houston, TX"
Connie's Seafood Restaurant & Oyster Bar,NA,NA,NA,2,Seafood,"Houston, TX"
Mony Love Next Level Club,NA,NA,NA,2,American,"Houston, TX"
M M Burger,NA,NA,NA,2,Burgers,"Houston, TX"
The Workshop - Handcrafted Tacos,NA,NA,NA,2,Mexican,"Houston, TX"
Seafood Kitchen,NA,NA,NA,2,Seafood,"Houston, TX"
Ostioneria Las Rocas,NA,NA,NA,2,Mexican,"Houston, TX"
Babilonia Discouteque,NA,NA,NA,2,Grill,"Houston, TX"
Babin's Seafood House,NA,NA,NA,2,Seafood,"Houston, TX"
Hooters - Houston,NA,NA,NA,3,American,"Houston, TX"
Vn Cafe,NA,NA,NA,2,Vietnamese,"Houston, TX"
El Papaturro,NA,NA,NA,2,Mexican,"Houston, TX"
Original Pasta Company,NA,NA,NA,2,Italian,"Houston, TX"
Sushi Pop,NA,NA,NA,2,Sushi,"Houston, TX"
Panda King,NA,NA,NA,2,Chinese,"Houston, TX"
Guadalajara Hacienda - West Houston,NA,NA,NA,2,Mexican,"Houston, TX"
The Egg & I Breakfast & Lunch,NA,NA,NA,2,American,"Houston, TX"
The Nightlife,NA,NA,NA,2,American,"Houston, TX"
El Ranchero Mexican Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
Tacos Aguila 2,NA,NA,NA,2,Mexican,"Houston, TX"
California Pizza Kitchen - Houston,NA,NA,NA,3,American,"Houston, TX"
Don Manny's Carne Asada,NA,NA,NA,2,Grill,"Houston, TX"
Logan's Roadhouse - Houston,NA,NA,NA,3,Steakhouse,"Houston, TX"
Restaurante Paradis Ostiones y mas,NA,NA,NA,2,Latin / Spanish,"Houston, TX"
Country Taco,NA,NA,NA,2,Mexican,"Houston, TX"
Los Regios,NA,NA,NA,2,Mexican,"Houston, TX"
Pappas Bar-b-q,NA,NA,NA,2,Barbecue,"Houston, TX"
Atotonilco Restaurant,NA,NA,NA,2,Mexican,"Houston, TX"
Connies Seafood Restaurant & Oyster Bar,NA,NA,NA,2,Seafood,"Houston, TX"
Caribbean Jerk Cuisine,NA,NA,NA,2,Caribbean,"Houston, TX"
Tacos Las Palmeras,NA,NA,NA,2,Mexican,"Houston, TX"
